path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
tests2/youtube-uci-ml/_spam_/z12yu11xyumitzpho04cix1y3zn3ijrpcm40k.ytbid; subscribe  ;ytbid;Fri Nov 07 01:22:02 CET 2014;22;22; ; ; ; ; ;22;en; ;spam
tests2/youtube-uci-ml/_spam_/z12ruft4aq3thhpbl04cdxrzjvmohjyqhs00k.ytbid; guys    dylan     real life football videos   1030 subscribers     guys    content   check       subscribe!;ytbid;Sat Nov 08 10:40:00 CET 2014;166;166; ; ; ; ; ;166;en;so -- out -- like -- hi -- content -- come -- ;spam
tests2/youtube-uci-ml/_spam_/z13actcqdm31slqqu04cctub4n2nw1swwy00k.ytbid;incmedia.org   truth meets .;ytbid;Thu Nov 06 16:48:02 CET 2014;39;39; ; ; ; ; ;39;en; ;spam
tests2/youtube-uci-ml/_spam_/z13lj1oyrkmrery5o04cjfuitwyagldauxs0k.ytbid; like mee;ytbid;Thu Sep 25 21:24:40 CEST 2014;76;76; ; ;https://www.facebook.com/pages/Nailey-nicool/629410220489046?ref=hl ; ; ;9;af; ;spam
tests2/youtube-uci-ml/_spam_/z13jcjuovxbwfr0ge04cev2ipsjdfdurwck.ytbid;?ref=2tggp3pv6l   song;ytbid;Fri Aug 01 13:27:48 CEST 2014;51;51; ; ;http://psnboss.com/ ; ; ;32;en;this -- ;spam
tests2/youtube-uci-ml/_spam_/z131tjkgdtvpxzx1i23gctyj5rrluhsvy.ytbid;    2014 mtv   lyric video!  '   lead  vot  http://on.mtv.com/ut15kx;ytbid;Sat Aug 23 06:58:47 CEST 2014;114;114; ;#votekatyperry #VMA ; ;e: ; ;94;en;see -- ;spam
tests2/youtube-uci-ml/_spam_/z123e1gg3zyuf30ox04cdtbzgmaby3ehjc0.ytbid;whats  everyone!?    showcase  talent   world!   3000 subscribers! promise!   suck! spread  covers ,subscribe & share!      support!lucas trigo -stay awesome!;ytbid;Sun Nov 02 15:52:22 CET 2014;238;238; ; ; ;:-) ; ;235;en;thanks -- so -- over -- don't -- ;spam
tests2/youtube-uci-ml/_spam_/z120y3ribybzdf3fj23sf1rpgq3cex0sh.ytbid;   check  newest song  memories  martin luther king jr.;ytbid;Sun Jan 19 04:21:11 CET 2014;80;80; ; ; ; ; ;80;en;come -- ;spam
tests2/youtube-uci-ml/_spam_/z13wytcx3ljjhvo2w23qejnwjyzryv2xh04.ytbid; ;ytbid;Fri Nov 07 23:21:20 CET 2014;59;59; ; ;http://www.wattpad.com/story/26032883-she-can-love-you-good ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k.ytbid;    download  make money today ;ytbid;Thu Aug 21 11:25:48 CEST 2014;93;93; ; ;http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar ; ; ;34;en; ;spam
tests2/youtube-uci-ml/_spam_/z125idl4dkrwsdlbj04ccpvbcqjbt3hbbqk0k.ytbid; ;ytbid;Thu Oct 30 20:43:47 CET 2014;74;74; ; ;http://minhateca.com.br/mauro-sp2013/Filmes+Series+Desenhos+Animes+Mp3+etc ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z12pfhgg3vrnuhme122ixxdx5zyyit5ac04.ytbid;year      song  fricking beast anywon herd   mee rollin   woke     buggti check  nuketown rap   shooting     nice quick scoping things training  faze adoult freind sang     freinds house       rap      fun things ;ytbid;Tue Nov 11 18:01:00 CET 2014;308;308; ; ; ; ; ;308;en;what up -- what -- this -- see -- out -- nice -- like -- doing -- ;spam
tests2/youtube-uci-ml/_spam_/z13mtrjqsqzliho5w04cex3zmoqfvnpgyys0k.ytbid;"search ""chubbz dinero - ready   ""  ";ytbid;Thu Nov 06 09:49:14 CET 2014;46;46; ; ; ; ; ;46;en;thanks -- not -- ;spam
tests2/youtube-uci-ml/_spam_/z12zjztrvlnafvk2n230wjmztyfxxpbk2.ytbid;check   '   gaming ;ytbid;Thu Nov 06 03:10:26 CET 2014;34;34; ; ; ; ; ;34;en;out -- ;spam
tests2/youtube-uci-ml/_spam_/z13ufbpg5smtedf4v04ci5gqvqemyb2jsp00k.ytbid; !    music?    check   music channel.  lexis band   uploading   songs  covers     miss .  subscribe  as it      lot.  takes  click. ->;ytbid;Tue Nov 04 20:24:58 CET 2014;232;232; ; ; ; ; ;232;en;why -- so -- out -- not -- like -- hi -- help -- click -- ;spam
tests2/youtube-uci-ml/_spam_/z13qhxcb2ybzszosx22rh5hwhmmccpjx404.ytbid;hey guys   check  youtube channel    hate comments      promise   check  videos    entertaining   shotgun montages,ninja defuse montages  trolling  guys   check       good day!!!!!!!;ytbid;Thu Nov 13 15:47:27 CET 2014;267;267; ; ; ; ; ;267;en;this -- thanks -- out -- like -- hey -- good -- ;spam
tests2/youtube-uci-ml/_spam_/z13yy52qimylh3vbe04cjx2rktq0y1kxmy40k.ytbid; invito  subscribirse   canal ;ytbid;Sun Mar 01 01:10:11 CET 2015;37;37; ; ; ; ; ;37;es; ;spam
tests2/youtube-uci-ml/_spam_/z13felizynymfpd4304cc1loanvyw54pcmw0k.ytbid;check   acoustic channel ;ytbid;Mon Nov 10 01:07:06 CET 2014;30;30; ; ; ; ; ;30;en;out -- ;spam
tests2/youtube-uci-ml/_spam_/z13ms12adsbdjbdds23nctrqsq2qhtose.ytbid;   put  picture   image thingie?!?!;ytbid;Wed May 20 20:53:58 CEST 2015;51;51; ; ; ; ; ;51;en;how -- ;spam
tests2/youtube-uci-ml/_spam_/z12ghvgo3xjyjvouf23tstj5bna5jei0.ytbid;abomination! subscribe   agree  party    channel. cool lights.;ytbid;Tue Aug 19 20:53:09 CEST 2014;77;77; ; ; ;:| ; ;75;en;here -- ;spam
tests2/youtube-uci-ml/_spam_/z12jgfripnqmhdq4i04cd144fxzudh5rngw.ytbid;subscribe;ytbid;Tue Mar 03 20:32:55 CET 2015;9;9; ; ; ; ; ;9;ro; ;spam
tests2/youtube-uci-ml/_spam_/z13ecbgzonmri3yjj04cj14ooragi1ij450.ytbid;░░░░░░░/\░░░░░▄▐░░░░░░/     \░░░▄██▄░░░░░/  (o)   \░░░░░▀█▄░░░░/             \░░░░░░▀█▄░░░/__   \   ░▄▄▄▄▄▀▀░░░░▄▄▄██▀▀▀▀░░░█▀▄▄▄█░▀▀       you have been spooked by the spookinati░░░▌░▄▄▄▐▌▀▀▀▄░▐░░░▄▄░█░▀▀    share this to 666 people to be unspooked ▀█▌░░░▄░▀█▀░▀ ░░░░░░░▄▄▐▌▄▄░░░░░░░▀███▀█░▄░░░░░░▐▌▀▄▀▄▀▐▄░░░░░░▐▀░░░░░░▐▌░░░░░░█░░░░░░░░█░░░░░▐▌░░░░░░░░░█░░░░░█░░░░░░░░░░▐▌﻿;ytbid;Fri Mar 20 22:24:23 CET 2015;391;391; ; ; ; ; ;391;de; ;spam
tests2/youtube-uci-ml/_spam_/z13ce33rgrihh5vzz04ch3oqllbsh1u4nkg0k.ytbid;    party  share;ytbid;Sun Apr 12 18:00:09 CEST 2015;30;30; ; ; ; ; ;30;en; ;spam
tests2/youtube-uci-ml/_spam_/z12jvnua2tifirkvk23cfjtpxwmgxfch004.ytbid; follow  watch  stream!;ytbid;Mon Jan 20 06:57:25 CET 2014;61;61; ; ;http://www.twitch.tv/jaroadc ; ; ;33;en;come -- ;spam
tests2/youtube-uci-ml/_spam_/z12xhdjrsxm3v550w22oynsjrnmvjhkvj.ytbid; song  awesome.  guys   . love  video   hilarious laughing  loud. instant message  popular fast   rap  meaning. thumbs    piss    water   toilet   doesnt make noise;ytbid;Mon Jul 21 23:25:54 CEST 2014;215;215; ; ; ; ; ;215;en;this -- so -- out -- fast -- ;spam
tests2/youtube-uci-ml/_spam_/z12ohzkgtoreyzoqw04ccxgzxmnag3nhq5s.ytbid;free itunes gift card ;ytbid;Thu Oct 09 01:37:48 CEST 2014;53;53; ; ;http://shhort.com/a?r=x6J4gBrne ; ; ;22;en; ;spam
tests2/youtube-uci-ml/_spam_/z13awjrbcpyhinimp23nwztqlrucvdio404.ytbid;hey ,     channel   post videos  book reviews  music   flute.  subscribe    enjoy . !;ytbid;Sat Nov 08 03:49:38 CET 2014;143;143; ; ; ; ; ;143;en;thanks! -- hey -- ;spam
tests2/youtube-uci-ml/_spam_/z13vsbcjwrybe3hsf23sgvnxfr3zxnion04.ytbid;subscribe   subscribe  !(must  - czfcxsn0jnq);ytbid;Mon Jan 20 06:16:28 CET 2014;69;69; ; ; ; ; ;69;en;like -- ;spam
tests2/youtube-uci-ml/_spam_/z121zn0biqizsti0j23rghdafmjzgpuu4.ytbid;  reach 100 subscribers   tazz     friend;ytbid;Sat Nov 08 11:20:49 CET 2014;60;60; ; ; ; ; ;60;en; ;spam
tests2/youtube-uci-ml/_spam_/z123tffrdqzbcd5ft234gznazwrhv1pl3.ytbid; beaties!  made   channel   check    subscribe  enjoy!;ytbid;Wed Oct 01 22:15:49 CEST 2014;80;80; ; ; ; ; ;80;en;out -- hi -- ;spam
tests2/youtube-uci-ml/_spam_/z12nsvmo4yrifjeg504cfdvrhm2vt5p4wfg.ytbid;cool song check   animal trafficking petition.;ytbid;Fri May 08 21:28:11 CEST 2015;135;135; ; ;http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick ; ; ;52;en;out -- ;spam
tests2/youtube-uci-ml/_spam_/z13wyl5pgmjgvj1rr04cfxfpjz22yfbwly00k.ytbid;     comment    watching  2015!!!!!!!!!!!;ytbid;Sun May 03 02:39:03 CEST 2015;69;69; ; ; ; ; ;69;en;this -- not -- like -- ;spam
tests2/youtube-uci-ml/_spam_/z13bcvcqts3bwtl3g223shlrvqe1wdtmg.ytbid;check   dance videos!!  won'  disappointed!! ;ytbid;Sun Feb 01 05:48:32 CET 2015;72;72; ;#KingLoTheDancer ; ; ; ;56;en;out -- ;spam
tests2/youtube-uci-ml/_spam_/z120s1agtmmetler404cifqbxzvdx15idtw0k.ytbid;  love  video.. htt;ytbid;Tue Aug 19 13:33:11 CEST 2014;74;74; ; ;//www.bubblews.com/account/389088-sheilcen ;p: ; ;30;en;this -- really -- ;spam
tests2/youtube-uci-ml/_spam_/z122f1fy5muwdxdxd04cexyxes3hh5hrifc.ytbid; free cs go!!!!;ytbid;Sun Nov 02 18:34:03 CET 2014;46;46; ; ;http://woobox.com/33gxrf/brt0u5 ; ; ;15;cy; ;spam
tests2/youtube-uci-ml/_spam_/z125zdpzksrzyt10m232x1cpcobdjduoo04.ytbid;  god      video  youtube  hit 1 billion views   comment   agree.;ytbid;Sun Mar 22 01:04:09 CET 2015;97;97; ; ; ; ; ;97;en;this -- oh my god -- oh my -- oh -- like -- ;spam
tests2/youtube-uci-ml/_spam_/z121st5w5k3ui1veg22zirn4gkr5tby2v.ytbid;http://tankionline.com#friend=cd92db3f4 great game check  !;ytbid;Mon Jan 20 20:35:56 CET 2014;64;64; ; ; ; ; ;64;en;out! -- ;spam
tests2/youtube-uci-ml/_spam_/z12jdpyjcompvrtsn224x1wottiqzb0xd04.ytbid;like and subscribe;ytbid;Wed Mar 11 18:36:40 CET 2015;18;18; ; ; ; ; ;18;de; ;spam
tests2/youtube-uci-ml/_spam_/z12bxv4olmv3j1i2w232y5awruz3i1rva.ytbid;  break  katie    reach 100 subscribers  month!   music  free downloads! ;ytbid;Mon Aug 11 18:32:00 CEST 2014;101;101; ; ; ; ; ;101;en;this -- help -- ;spam
tests2/youtube-uci-ml/_spam_/z12dw3tbbzm2gpzty22gtf1bvviqeha2j.ytbid;everyone please subscribe to my channel or can you all just go look at my videos ;ytbid;Tue Jul 22 11:04:00 CEST 2014;81;81; ; ; ; ; ;81;cy; ;spam
tests2/youtube-uci-ml/_spam_/z13jhp0bxqncu512g22wvzkasxmvvzjaz04.ytbid; shaking  sexy ass   channel enjoy ^_^ ;ytbid;Sat Nov 09 08:28:43 CET 2013;47;47; ; ; ; ; ;47;en; ;spam
tests2/youtube-uci-ml/_spam_/z12fibbiprvywrlum233gno4mwr0dzxp404.ytbid; ;ytbid;Tue Feb 17 04:25:02 CET 2015;43;43; ; ;https://m.freemyapps.com/share/url/505b0232 ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z131x1cimrnfuz2zs04ci5gqvqemyb2jsp00k.ytbid; !    music?    check   music channel.  lexis band   uploading   songs  covers     miss .  subscribe  as it      lot.  takes  click. ->;ytbid;Tue Nov 04 20:26:48 CET 2014;232;232; ; ; ; ; ;232;en;why -- so -- out -- not -- like -- hi -- help -- click -- ;spam
tests2/youtube-uci-ml/_spam_/z13chfswltzzyhys1234dvkb3r2ien0ld.ytbid;subscribe    subscribe back!!!!     nice ass laughing  loud;ytbid;Thu Nov 06 22:00:58 CET 2014;63;63; ; ; ; ; ;63;en;out -- nice -- ;spam
tests2/youtube-uci-ml/_spam_/z13ax5sicvvxsx3lx23vuf45tye4etl1g.ytbid; ;ytbid;Sat Sep 06 03:44:43 CEST 2014;31;31; ; ;http://shhort.com/a?r=G8iX5cTKd ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z12gu1fouyfqx3a5304chpdqbwm3dja4v2c.ytbid; ;ytbid;Mon Aug 11 14:38:22 CEST 2014;83;83; ; ;https://www.facebook.com/photo.php?v=4483179854075&set=vb.1727483389&type=2&theater ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z13wt1vrismyzpiij04cj5vz4nzlyj4yfzo0k.ytbid;  loves music ,   check   youtube page       .   put  video       song. '      started.  love   appreciated ;ytbid;Mon Oct 13 10:19:13 CEST 2014;209;209; ; ; ; ; ;209;en;what -- out -- doing -- ;spam
tests2/youtube-uci-ml/_spam_/z13ahnbavmbgi50bv04cenuj1yyifhxq3hw.ytbid; song   addicting.  hook  dope  catchy. love  video . '  popular fast   rap real.. thumbs    piss    water   toilet   quiet................................;ytbid;Fri Oct 10 00:22:50 CEST 2014;220;220; ; ; ; ; ;220;en;this -- so -- fast -- ;spam
tests2/youtube-uci-ml/_spam_/z121szzyozr4vpqqc04cdn5g4zjhutdosdw.ytbid;everyone please subscribe to my channel or can you all just go look at my videos ;ytbid;Tue Jul 22 11:04:05 CEST 2014;81;81; ; ; ; ; ;81;cy; ;spam
tests2/youtube-uci-ml/_spam_/z13hgfzhnrj3sx0m222sfbo4drq1e5xyp04.ytbid; ;ytbid;Mon Nov 03 20:32:26 CET 2014;26;26; ; ;http://binbox.io/1FIRo#123 ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z12is34ysrzoy3uwl04cctlxmrekjfuhvig.ytbid; ;ytbid;Thu Aug 07 20:40:18 CEST 2014;31;31; ; ;http://www.twitch.tv/daconnormc ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z123ydw50qjkfzm5s04cdlzziubxtz0ijfk.ytbid;fuck      0687119038 nummber  patrik kluivert  son share !;ytbid;Sat May 23 09:57:27 CEST 2015;79;79; ; ; ; ; ;79;en;fuck it -- fuck -- ;spam
tests2/youtube-uci-ml/_spam_/z13mjpyydob5ybead04cgdiaewywunab5pg0k.ytbid; guys  check   videos ,   promotions  subscribe   ;ytbid;Sun Jul 27 19:24:57 CEST 2014;71;71; ; ; ; ; ;71;en;out -- hi -- ;spam
tests2/youtube-uci-ml/_spam_/z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k.ytbid;people,     network  fb... register  free,  difference      paid  sharing, commenting  liking posts   one...  waste  time  fb  sharing    paid!! register   make  money   everyday posts!! https://www.tsu.co/slema13 wellcome  ! ;ytbid;Fri Nov 07 12:08:13 CET 2014;331;331; ; ; ;";) "; ;329;en;time -- so -- not -- like -- here -- ;spam
tests2/youtube-uci-ml/_spam_/z130drwgasjgevh0n234ht3gfrmugfguz.ytbid;everyday ' subscribe;ytbid;Wed Oct 01 20:53:07 CEST 2014;22;22; ; ; ; ; ;22;en; ;spam
tests2/youtube-uci-ml/_spam_/z13rynciopfrjhjjp04ccb4zazr4hrerjf0.ytbid;curti? click  ?;ytbid;Thu Jun 04 18:16:09 CEST 2015;139;139; ; ;https://www.facebook.com/demiilovatofas?ref=hl https://www.facebook.com/pages/Frases-Secretas/448800865296855?ref=hl ; ; ;24;en;here -- click -- ;spam
tests2/youtube-uci-ml/_spam_/z12sfnzallq5t5iki23gfbjb0ynxgxjyc04.ytbid;free itunes $25 giftcard code;ytbid;Tue Sep 23 00:23:33 CEST 2014;63;63; ; ;http://shhort.com/a?r=OOCnjqU2b ;s: ; ;29;en; ;spam
tests2/youtube-uci-ml/_spam_/z13xd30auyngcdn4m04cgfkznnnae1obb2k.ytbid; ;ytbid;Fri Oct 03 16:28:06 CEST 2014;63;63; ; ;https://www.facebook.com/pages/Komedi-burda-gel/775510675841486 ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z13cu5iyjryvixkyr04cdzniromoclcpc1w.ytbid;"subscribe      ""swag""  fucking stupid";ytbid;Sun Aug 31 17:39:30 CEST 2014;51;51; ; ; ; ; ;51;en; ;spam
tests2/youtube-uci-ml/_spam_/z134tnezjunhvxqq504cfpcr2qajwj0gbo40k.ytbid;  comment  you'reply watching  video  big bang happened ;ytbid;Sat Mar 21 18:25:06 CET 2015;75;75; ; ; ; ; ;75;en;when -- this -- like -- bang -- ;spam
tests2/youtube-uci-ml/_spam_/z13uzhdomzvbffvwa04cgplq2zewfz2hm2k.ytbid; subscribe   channel    subscribe back xx;ytbid;Mon Jan 20 16:41:27 CET 2014;56;56; ; ; ; ; ;56;en; ;spam
tests2/youtube-uci-ml/_spam_/z12vu5grlujzfr4cx23iu5zpdpugzxl4t04.ytbid;?ref=4436607psy news offıcal ;ytbid;Sat Nov 08 15:27:27 CET 2014;60;60; ; ;http://hackfbaccountlive.com/ ; ; ;31;cy; ;spam
tests2/youtube-uci-ml/_spam_/z13ect4j2km1gnhhu04cdfmwnmbkvn45x20.ytbid; join    voice   shared    win  audition score.   ;ytbid;Sat Aug 16 08:24:50 CEST 2014;215;215; ; ;http://www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditionDetail_?emissionId=3873&id=342 ; ; ;99;en;thanks -- so -- score -- ;spam
tests2/youtube-uci-ml/_spam_/z13phfyxhovav1hl122bf5iidumufzbel.ytbid;youtube/codytolleson  awesome videos  subscribe back ;ytbid;Mon Jan 20 02:50:44 CET 2014;60;60; ; ; ; ; ;60;en; ;spam
tests2/youtube-uci-ml/_spam_/z13yeb25wmevhpg3s22chjtxoszvgxxxl04.ytbid; follow   twitch  enter  keyword !5800     chance  winning   nice  expensive gun  csgo    sell   steam market;ytbid;Fri Nov 07 14:11:41 CET 2014;194;194; ; ;http://www.twitch.tv/tareko100 ; ; ;164;en;really -- nice -- ;spam
tests2/youtube-uci-ml/_spam_/z13oxrgicuueitsig04cijfwpunexhgyd3k.ytbid;iiiiiiiiiii love  shake  song    shake  song   watch subscribe   unlike brooooo!!!!!!!!!!! shake  ;ytbid;Mon May 11 21:43:01 CEST 2015;135;135; ; ; ; ; ;135;en;this -- sorry -- oh -- like -- ;spam
tests2/youtube-uci-ml/_spam_/z12mvbxwqoz1hlhay04cfnuzfxuwdx1pj54.ytbid; please!!;ytbid;Wed Aug 20 21:18:13 CEST 2014;51;51; ; ;http://www.gofundme.com/RJanimalcare ; ; ;15;en;help -- ;spam
tests2/youtube-uci-ml/_spam_/z13ajrlbklm5jlxxt04cjx2rktq0y1kxmy40k.ytbid;subscribe   chanell;ytbid;Sun Mar 01 01:10:37 CET 2015;23;23; ; ; ; ; ;23;en; ;spam
tests2/youtube-uci-ml/_spam_/z13shj4wpmflidcxc04ce5f4vlqdyzjowso0k.ytbid;subscribe  chanel;ytbid;Sat Nov 08 04:08:10 CET 2014;19;19; ; ; ; ; ;19;en; ;spam
tests2/youtube-uci-ml/_spam_/z13ue5b4sw25i3s4g04cg3grnmmue33bysg0k.ytbid;subscribe  subscribe back;ytbid;Tue Dec 23 01:50:42 CET 2014;29;29; ; ; ; ; ;29;en; ;spam
tests2/youtube-uci-ml/_spam_/z12wj5g52rzbcvprl04cenuj1yyifhxq3hw.ytbid;katy   voice  gold.  video  brings  lyrics  life.    rapper  25000 subscribers.. thumbs    hate     shit   water splashes  nuts;ytbid;Mon Sep 15 18:47:57 CEST 2014;187;187; ; ; ; ; ;187;en;when -- this -- shit -- really -- nuts -- ;spam
tests2/youtube-uci-ml/_spam_/z122hzpj5v3kgf5zu04chv4xaqalhdr4flw0k.ytbid; ;ytbid;Mon Aug 11 02:43:41 CEST 2014;68;68; ; ;https://www.facebook.com/photo.php?fbid=543627485763966&l=0d878a889c ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z13vedzz3kiuvd25d04cgfoxzlvwznlwyfc.ytbid; love   subscribed;ytbid;Sat Nov 08 17:22:54 CET 2014;26;26; ; ; ; ; ;26;en; ;spam
tests2/youtube-uci-ml/_spam_/z13tyhj4drvcxzllt222tvwp3qi1e34ju04.ytbid;like please;ytbid;Wed May 20 19:01:53 CEST 2015;11;11; ; ; ; ; ;11;et; ;spam
tests2/youtube-uci-ml/_spam_/z13cyzbbqsrxyfaec23xc10rdrrqgd0ch.ytbid;hey guys  check    google+ page    funny pictures, funnytortspics  ;ytbid;Wed Nov 05 01:13:43 CET 2014;140;140; ; ;https://plus.google.com/112720997191206369631/post ; ; ;90;en;out -- hey -- ;spam
tests2/youtube-uci-ml/_spam_/z12gctfjtpq4ybcdx23sshorsxrsx3ave.ytbid;view 851.247.920 best youtube videoif subscribe to my channel please!thank you! melhor vídeo do youtube inscreva  meu canal  favor!obrigado!  video youtube suscriba   canal  favor!gracias! meilleur vidéo youtube vous abonner à mamá chaîne  il vous plaît!merci! ;ytbid;Mon Apr 13 03:00:20 CEST 2015;307;307; ; ; ;<3 <3 <3 <3 ; ;299;es;por favor! -- no -- gracias! -- ;spam
tests2/youtube-uci-ml/_spam_/z12ig3jrnlfvsthaa04chjkrply5zligbdg.ytbid;please subscribe me!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;ytbid;Wed Nov 12 05:46:27 CET 2014;71;71; ; ; ; ; ;71;de; ;spam
tests2/youtube-uci-ml/_spam_/z12ywjvgdtrhxdlz504cd1tquqvuhbs4abw.ytbid; there~i' group leader  angel,  rookie korean pop group.    members, chanicka, julie, stephanie,  , leah.  feel free  check   channel  leave  feedback   cover videos  criticism      we'reply  top notch singers    leave  constructive feedback   video    chance  improve  auditioning   korean management company.  plan  auditioning  jyp, bighit, jellyfish, yg  social media.    taking time    day  read  !;ytbid;Sun Nov 02 17:27:09 CET 2014;548;548; ; ; ;"(: s; "; ;544;en;welcome -- time out -- time -- this -- thank you -- so -- pop -- out -- not -- hi -- come -- ;spam
tests2/youtube-uci-ml/_spam_/z123ynxxyou1wrzri04cjh2buyfez5jjxcw.ytbid;like my page please... ;ytbid;Fri Oct 17 19:34:08 CEST 2014;113;113; ; ;https://m.facebook.com/Dreaddis?ref=m_notif&notif_t=fbpage_fan_invite&actorid=1442646731 ; ; ;25;ht; ;spam
tests2/youtube-uci-ml/_spam_/z134xrxhguygyj12f22wuvej0pnnz5wap04.ytbid;subscribe   channel !;ytbid;Sun Aug 03 23:28:17 CEST 2014;25;25; ; ; ; ; ;25;en; ;spam
tests2/youtube-uci-ml/_spam_/z12svt0reqvqyppzw04cgt1axrqhddcbkfc.ytbid; ;ytbid;Wed Nov 12 20:21:27 CET 2014;49;49; ; ;https://www.facebook.com/FUDAIRYQUEEN?pnref=story ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z13eupqxoyr2jf4xm04cetijyrjezfxovgw.ytbid;  channel  500+ subscribers?   make  happen ;ytbid;Wed Apr 22 18:36:57 CEST 2015;66;66; ; ; ;:D ; ;64;en;this -- ;spam
tests2/youtube-uci-ml/_spam_/z13asbvq1n2ttvptn23vd1mpsmnju5n0o.ytbid;   brazil  subscribe  channel love  ;ytbid;Sun Apr 26 18:36:25 CEST 2015;57;57; ; ; ; ; ;57;en; ;spam
tests2/youtube-uci-ml/_spam_/z12wujphdvrxcbksz23lc3j5xsqadn0cz.ytbid;check   videos,  songs  awesome!    guarantee ;ytbid;Wed Sep 10 00:55:30 CEST 2014;66;66; ; ; ;:) ; ;64;en;out -- ;spam
tests2/youtube-uci-ml/_spam_/z13xwb3adyricdunf223txebnov1f1aiz04.ytbid;wow  nice congrasulation  live  ;ytbid;Fri Sep 12 10:03:16 CEST 2014;125;125; ; ;http://en.prothom-alo.com/sport/news/53331/Zimbabwe-A-team-due-in-Dhaka-Wednesday ; ; ;44;en;wow -- so -- nice -- ;spam
tests2/youtube-uci-ml/_spam_/z13uubvixwruz1bjo04cjzia5mn4jna5bo40k.ytbid; ;ytbid;Mon Sep 29 20:18:09 CEST 2014;27;27; ; ;https://vimeo.com/107297364 ; ; ;0;und; ;spam
tests2/youtube-uci-ml/_spam_/z13zxxtwurq5cxuiz04cc5xapsypshtipdo.ytbid;   started youtube      lot      subscribe  watch   video?xx;ytbid;Wed Aug 20 03:55:54 CEST 2014;112;112; ; ; ; ;😊;110;en;hello -- ;spam
tests2/youtube-uci-ml/_spam_/z124whipbluof3y2t23gvfmb1la2w5aw204.ytbid;visit my channel;ytbid;Wed Oct 15 12:02:31 CEST 2014;16;16; ; ; ; ; ;16;fr; ;spam
tests2/youtube-uci-ml/_spam_/z13dvrmxorf0cnj0423rsfcjlxevgjwll.ytbid;   channel  make minecraft pe lets play ;ytbid;Thu Nov 06 17:50:59 CET 2014;49;49; ; ; ; ; ;49;en;look -- ;spam
tests2/youtube-uci-ml/_spam_/z134e5zjck2agxwd423hdjgx1y3ndvhf4.ytbid;subscribe and u are gonna hear me roar ;ytbid;Sun Sep 07 23:39:21 CEST 2014;41;41; ; ; ;";) "; ;39;br; ;spam
tests2/youtube-uci-ml/_spam_/z13hst3ihoetvtdls221z1khwtfmutjdd.ytbid;    1.000 subscribers tonight/today.       ;ytbid;Sat Oct 18 20:09:29 CEST 2014;81;81; ; ; ;:) ; ;79;en;thanks -- help -- ;spam
tests2/youtube-uci-ml/_spam_/z12tzt2pluixhpbs4221xveiiqafd3epw04.ytbid;hey again if you guys wouldnt mind chacking out my rap give it like and il giver 3 of your vids a like;ytbid;Thu Nov 06 18:23:21 CET 2014;102;102; ; ; ; ; ;102;ht; ;spam
tests2/youtube-uci-ml/_spam_/z13ycvc43ynaerptk235dhnwnqf1hdhwl04.ytbid;limit sun exposure  driving. eliminate  hassle    swing  car visor   windshield  window.;ytbid;Wed Nov 12 14:17:28 CET 2014;180;180; ; ;https://www.kickstarter.com/projects/733634264/visortwin ; ; ;124;en; ;spam
tests2/youtube-uci-ml/_spam_/z12qslfpnzyytzhfs23sxzpo0zjnibzw404.ytbid;plese subscribe  ;ytbid;Tue Apr 28 07:16:28 CEST 2015;21;21; ; ; ; ; ;21;en; ;spam
tests2/youtube-uci-ml/_spam_/z122tnij5nmvhtqkx22jdnc40rzbulxwe04.ytbid; guys  sell jack daniel' hard back cover case  iphone 5 5s 5c 4s 4  6''  time   3 dollars  eba;ytbid;Wed Sep 10 12:48:08 CEST 2014;205;205; ; ;http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649 ;y: ; ;114;en;time -- hi -- ;spam
tests2/youtube-uci-ml/_spam_/z12vv12yzxuzhnaw104cg3hyboiwyvc4ea0.ytbid;aye homies check   remix  50 cent  life    line   started  youtube channel     ways working hard, give   feed back   latest song    guys     show support.;ytbid;Sun Apr 26 02:38:03 CEST 2015;227;227; ; ; ; ; ;227;en;what -- out -- like -- aye -- ;spam
